"state.of.res","custid","sex","is.employed","income","marital.stat","health.ins","housing.type","recent.move","num.vehicles","age","is.employed.fix1","Median.Income","income.norm","gp","income.lt.30K","age.range","Income"
"Virginia",55873,"F",NA,25400,"Never Married",TRUE,"Rented",FALSE,1,60,"missing",53914,0.471120673665467,0.338022348238155,TRUE,"(25,65]",NA
"Virginia",965618,"M",TRUE,113500,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,48,"employed",53914,2.10520458507994,0.931115798186511,FALSE,"(25,65]",NA
"Virginia",27761,"M",TRUE,24000,"Never Married",FALSE,"Rented",FALSE,2,33,"employed",53914,0.445153392439812,0.557695565745234,TRUE,"(25,65]",30000
"Virginia",1369460,"M",FALSE,0,"Never Married",FALSE,"Homeowner free and clear",FALSE,3,50,"not employed",53914,0,0.550434608245268,TRUE,"(25,65]",160000
"Virginia",449907,"M",TRUE,48000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,42,"employed",53914,0.890306784879623,0.816142359515652,FALSE,"(25,65]",28000
"Virginia",1003695,"F",NA,0,"Never Married",TRUE,"Rented",FALSE,1,55,"missing",53914,0,0.0497830072417855,TRUE,"(25,65]",NA
"Virginia",194740,"F",FALSE,50000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,53,"not employed",53914,0.927402900916274,0.325949528254569,FALSE,"(25,65]",0
"Virginia",214083,"M",NA,54540,"Married",TRUE,"Homeowner free and clear",FALSE,1,73,"missing",53914,1.01161108431947,0.934352763229981,FALSE,"(65,Inf]",NA
"Virginia",184506,"M",TRUE,40000,"Divorced/Separated",FALSE,"Rented",TRUE,2,39,"employed",53914,0.741922320733019,0.138820011401549,FALSE,"(25,65]",NA
"Washington",1117622,"F",TRUE,66000,"Never Married",TRUE,"Homeowner with mortgage/loan",TRUE,1,26,"employed",64095,1.02972150713784,0.978865531040356,FALSE,"(25,65]",44900
"Washington",356763,"M",TRUE,24000,"Married",FALSE,"Rented",FALSE,3,48,"employed",64095,0.374444184413761,0.0458685185294598,TRUE,"(25,65]",NA
"Washington",478502,"M",TRUE,90000,"Married",FALSE,"Rented",FALSE,1,62,"employed",64095,1.4041656915516,0.607271722285077,FALSE,"(25,65]",113950
"Washington",1281448,"M",NA,10600,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,47,"missing",64095,0.165379514782744,0.0816582189872861,TRUE,"(25,65]",NA
"Washington",1051439,"M",TRUE,96000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"employed",64095,1.49777673765504,0.131232068641111,FALSE,"(25,65]",63450
"Washington",268667,"M",NA,200,"Never Married",TRUE,NA,NA,NA,31,"missing",64095,0.00312036820344801,0.00786872324533761,TRUE,"(25,65]",12000
"Washington",1058755,"F",TRUE,37000,"Divorced/Separated",TRUE,"Homeowner free and clear",FALSE,1,59,"employed",64095,0.577268117637881,0.594279781915247,FALSE,"(25,65]",NA
"Washington",882950,"F",NA,14500,"Widowed",TRUE,"Homeowner free and clear",FALSE,0,86,"missing",64095,0.226226694749981,0.913241431117058,TRUE,"(65,Inf]",NA
"Washington",491280,"M",NA,127000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,61,"missing",64095,1.98143380918948,0.824316111160442,FALSE,"(25,65]",NA
"Washington",931352,"F",NA,9600,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,85,"missing",64095,0.149777673765504,0.360867385286838,TRUE,"(65,Inf]",40000
"Washington",702348,"F",NA,3000,"Married",TRUE,"Rented",TRUE,4,20,"missing",64095,0.0468055230517201,0.742260459344834,TRUE,"[0,25]",43600
"West Virginia",953043,"F",TRUE,20000,"Never Married",TRUE,"Rented",TRUE,2,19,"employed",61241,0.326578599304388,0.0475535080768168,TRUE,"[0,25]",39000
"West Virginia",848521,"M",TRUE,18300,"Married",FALSE,"Rented",FALSE,3,44,"employed",61241,0.298819418363515,0.911668435204774,TRUE,"(25,65]",76000
"West Virginia",1137728,"F",NA,10800,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,84,"missing",61241,0.176352443624369,0.349028430879116,TRUE,"(65,Inf]",NA
"West Virginia",952729,"F",TRUE,35000,"Never Married",TRUE,"Rented",FALSE,1,28,"employed",61241,0.571512548782678,0.537717007100582,FALSE,"(25,65]",402000
"West Virginia",743329,"M",TRUE,100600,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,39,"employed",61241,1.64269035450107,0.461391664575785,FALSE,"(25,65]",70000
"West Virginia",298782,"M",NA,11200,"Widowed",TRUE,NA,NA,NA,73,"missing",61241,0.182884015610457,0.970670935232192,TRUE,"(65,Inf]",9100
"West Virginia",1250656,"M",TRUE,63000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,6,55,"employed",61241,1.02872258780882,0.234125653514639,FALSE,"(25,65]",25500
"Wisconsin",970098,"M",NA,19000,"Married",TRUE,"Rented",TRUE,2,65,"missing",41073,0.462590996518394,0.277478304691613,TRUE,"(25,65]",125000
"Wisconsin",928004,"M",NA,17000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,58,"missing",41073,0.413897207411195,0.83084327634424,TRUE,"(25,65]",NA
"Wisconsin",1356693,"M",TRUE,50000,"Married",TRUE,"Homeowner free and clear",FALSE,3,47,"employed",41073,1.21734472767998,0.214139774208888,FALSE,"(25,65]",50000
"Wisconsin",264292,"M",TRUE,90000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,0,50,"employed",41073,2.19122050982397,0.746300152037293,FALSE,"(25,65]",32000
"Wisconsin",415381,"M",TRUE,109170,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,2,39,"employed",41073,2.65795047841648,0.866889480734244,FALSE,"(25,65]",2e+05
"Wisconsin",409728,"M",TRUE,44600,"Never Married",FALSE,"Homeowner with mortgage/loan",FALSE,1,50,"employed",41073,1.08587149709055,0.157341408310458,FALSE,"(25,65]",382500
"Wisconsin",1105503,"M",TRUE,52200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,62,"employed",41073,1.2709078956979,0.479849777184427,FALSE,"(25,65]",NA
"Wisconsin",1392011,"F",TRUE,402000,"Married",TRUE,"Homeowner free and clear",FALSE,1,50,"employed",41073,9.78745161054708,0.353651765501127,FALSE,"(25,65]",33000
"Wisconsin",1133606,"F",NA,24000,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,1,67,"missing",41073,0.584325469286393,0.565208896063268,TRUE,"(65,Inf]",100300
"Wisconsin",1401383,"F",TRUE,50000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"employed",41073,1.21734472767998,0.0387475539464504,FALSE,"(25,65]",35000
"Wisconsin",100475,"F",TRUE,28800,"Divorced/Separated",TRUE,"Rented",FALSE,1,48,"employed",41073,0.701190563143671,0.705272951163352,TRUE,"(25,65]",30000
"Wisconsin",373976,"F",TRUE,27000,"Divorced/Separated",TRUE,"Rented",TRUE,1,56,"employed",41073,0.657366152947192,0.583270715782419,TRUE,"(25,65]",18000
"Wisconsin",1131536,"M",TRUE,80000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,57,"employed",41073,1.94775156428798,0.144478643545881,FALSE,"(25,65]",NA
"Wisconsin",155762,"M",TRUE,60000,"Divorced/Separated",FALSE,"Homeowner free and clear",FALSE,2,49,"employed",41073,1.46081367321598,0.090040773851797,FALSE,"(25,65]",NA
"Wisconsin",880240,"M",NA,0,"Never Married",TRUE,NA,NA,NA,87,"missing",41073,0,0.555392914218828,TRUE,"(65,Inf]",46000
"Wyoming",116481,"F",NA,15900,"Divorced/Separated",TRUE,"Homeowner free and clear",FALSE,2,88,"missing",53605,0.296614121816995,0.386777175823227,TRUE,"(65,Inf]",NA
"Wyoming",1216094,"M",NA,32100,"Married",TRUE,"Homeowner free and clear",FALSE,2,69,"missing",53605,0.598824736498461,0.0822751354426146,FALSE,"(65,Inf]",38500
"Wyoming",1149284,"M",TRUE,28800,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",TRUE,1,40,"employed",53605,0.537263314989273,0.00781646044924855,TRUE,"(25,65]",NA
"Wyoming",1117486,"M",TRUE,33700,"Married",TRUE,"Homeowner free and clear",FALSE,1,64,"employed",53605,0.628672698442309,0.450232650851831,FALSE,"(25,65]",20900
